"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"26077050","ARRIBA  [26077050]","Limnimétrica","Convencional","Activa","Valle Del Cauca","Palmira","(3.466666667, -76.3)","980","-76.3","3.466666667","15/01/1960",,"Area Operativa 09 - Cauca-Valle-Caldas","Bolo","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26077070","PTE PALMASECA  [26077070]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Palmira","(3.55, -76.46666667)","947","-76.46666667","3.55","15/01/1977",,"Area Operativa 09 - Cauca-Valle-Caldas","Guachal","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26077080","MADRE VIEJA  [26077080]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.466666667, -76.3)","978","-76.3","3.466666667","15/02/1980","15/12/1982","Area Operativa 09 - Cauca-Valle-Caldas","Bolo","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26077090","GRANO DE ORO  [26077090]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Palmira","(3.466666667, -76.33333333)","950","-76.33333333","3.466666667","15/05/1986","15/12/1986","Area Operativa 09 - Cauca-Valle-Caldas","Bolo","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26077100","GAMALIEL  [26077100]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Pradera","(3.35, -76.26666667)","997","-76.26666667","3.35","15/06/1974","15/05/1975","Area Operativa 09 - Cauca-Valle-Caldas","Parraga","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26077110","MINCHOS LOS  [26077110]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Pradera","(3.416666667, -76.16666667)","1,370","-76.16666667","3.416666667","15/07/1992",,"Area Operativa 09 - Cauca-Valle-Caldas","Bolo","Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080010","FF CC DEL PACIFICO  [26080010]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.53333333)","1,008","-76.53333333","3.45","15/01/1920","15/04/1934","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","INSTITUTO GEOGRAFICO AGUSTIN CODAZZI"
"26080020","CALI-CENTRO  [26080020]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.53333333)","1,020","-76.53333333","3.45","15/01/1933","15/12/1937","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","MINISTERIO DE LA ECONOMIA"
"26080030","VILLA ARACELLY  [26080030]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.516666667, -76.61666667)","2,040","-76.61666667","3.516666667","15/03/1981",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080040","GUABITO  [26080040]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.466666667, -76.51666667)","1,001","-76.51666667","3.466666667","15/01/1941","15/12/1954","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","ESTACIONES PARTICULARES"
"26080050","VIVERO HELVECIA  [26080050]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Vijes","(3.716666667, -76.46666667)","1,000","-76.46666667","3.716666667","15/04/1946","15/12/1947","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","ESTACIONES PARTICULARES"
"26080060","RIOFRIO  [26080060]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Riofrío","(4.166666667, -76.33333333)","980","-76.33333333","4.166666667","15/04/1946","15/06/1959","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)"
"26080080","TRUJILLO  [26080080]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Trujillo","(4.183333333, -76.33333333)","1,350","-76.33333333","4.183333333","15/01/1952","15/06/1955","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","FEDERACION NACIONAL DE CAFETEROS"
"26080090","RANCHO LARGO  [26080090]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.433333333, -76.65)","2,053","-76.65","3.433333333","15/01/1952","15/03/1961","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080100","LEONERA LA  [26080100]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.65)","1,869","-76.65","3.45","15/01/1952","15/05/1991","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080110","COL SAN JUAN BOSCO  [26080110]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.53333333)","1,000","-76.53333333","3.45","15/04/1960",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080120","COL SAN LUIS GONZA  [26080120]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.466666667, -76.53333333)","1,053","-76.53333333","3.466666667","15/01/1956",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080130","TERESITA LA  [26080130]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.66666667)","1,950","-76.66666667","3.45","15/12/1964",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080140","PENAS BLANCAS  [26080140]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.416666667, -76.66666667)","2,158","-76.66666667","3.416666667","15/04/1965",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080150","MONTEBELLO  [26080150]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Cali","(3.483333333, -76.55)","1,260","-76.55","3.483333333","15/07/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080160","SAN PABLO  [26080160]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Cali","(3.5, -76.45)","1,871","-76.45","3.5","15/12/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Guachal (Bolo - Fraile y Párraga)","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080170","GARZONERO  [26080170]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yotoco","(4.0, -76.43333333)","962","-76.43333333","4","15/10/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080180","AGUACATAL  [26080180]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.483333333, -76.61666667)","1,649","-76.61666667","3.483333333","15/03/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080190","CANEY EL  [26080190]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yotoco","(3.933333333, -76.4)","1,433","-76.4","3.933333333","15/05/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080200","VILLA MARIA  [26080200]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Vijes","(3.733333333, -76.5)","1,698","-76.5","3.733333333","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Tapaje - Dagua - Directos","Dagua - Buenaventura - Bahia Málaga","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080210","CALABAZAS  [26080210]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Riofrío","(4.083333333, -76.38333333)","1,093","-76.38333333","4.083333333","15/05/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080220","DAPA  [26080220]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yumbo","(3.566666667, -76.56666667)","1,716","-76.56666667","3.566666667","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080230","STA INES  [26080230]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Yumbo","(3.633333333, -76.55)","1,511","-76.55","3.633333333","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080240","BUENOS AIRES  [26080240]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yotoco","(3.866666667, -76.43333333)","1,566","-76.43333333","3.866666667","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","San Juán","Ríos Calima y  Bajo San Juan","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080250","VENECIA  [26080250]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Trujillo","(4.2, -76.38333333)","1,532","-76.38333333","4.2","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080260","RIOFRIO  [26080260]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Riofrío","(4.15, -76.3)","953","-76.3","4.15","15/06/1971",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080270","MULALO  [26080270]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Yumbo","(3.633333333, -76.48333333)","1,025","-76.48333333","3.633333333","15/10/1972","15/12/1972","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080300","EDIFICIO CVC  [26080300]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.4, -76.55)","985","-76.55","3.4","15/03/1984",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080320","BITACO  [26080320]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","La Cumbre","(3.5, -76.58333333)","1,580","-76.58333333","3.5","15/01/1921","15/03/1945","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","MINISTERIO DE AGRICULTURA"
"26080330","COL S JOSE DE MONT  [26080330]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","La Cumbre","(3.633333333, -76.56666667)","1,580","-76.56666667","3.633333333","15/05/1931","15/12/1967","Area Operativa 09 - Cauca-Valle-Caldas",,"Pacifico","Tapaje - Dagua - Directos","Dagua - Buenaventura - Bahia Málaga","FEDERACION NACIONAL DE CAFETEROS"
"26080340","BASE AEREA  [26080340]","Pluviométrica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.5)","1,000","-76.5","3.45","15/01/1953","15/12/1954","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)"
"26080350","LLOREDA  [26080350]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yumbo","(3.516666667, -76.5)","930","-76.5","3.516666667","15/03/1973",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","ESTACIONES PARTICULARES"
"26080360","OCACHE  [26080360]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Vijes","(3.7, -76.5)","1,490","-76.5","3.7","15/11/1983",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080370","YUMBILLO  [26080370]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Yumbo","(3.583333333, -76.56666667)","1,730","-76.56666667","3.583333333","15/04/1986",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080390","BRASILIA  [26080390]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.63333333)","1,864","-76.63333333","3.45","15/05/1965",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080400","PLTA RIO CALI  [26080400]","Pluviográfica","Convencional","Activa","Valle Del Cauca","Cali","(3.433333333, -76.55)","1,070","-76.55","3.433333333","15/01/1993",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080410","VIVERO CALI  [26080410]","Pluviométrica","Convencional","Activa","Valle Del Cauca","Cali","(3.466666667, -76.51666667)","960","-76.51666667","3.466666667","15/01/1990",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080420","EL RETIRO - AUT [26080420]","Pluviográfica","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","(4.395986111, -76.23515)","1,655","-76.23515","4.395986111","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26080430","PESCADOR - LA TESALIA - AUT [26080430]","Pluviográfica","Automática con Telemetría","Activa","Valle Del Cauca","Roldanillo","(4.409377778, -76.241155556)","2,003","-76.241155556","4.409377778","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085010","SAN BARTOLOME  [26085010]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.466666667, -76.53333333)","1,003","-76.53333333","3.466666667","15/06/1925","15/05/1931","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","ESTACIONES PARTICULARES"
"26085020","PLTA RIO CALI  [26085020]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.55)","1,070","-76.55","3.45","15/10/1953","15/12/1992","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085030","YUMBO  [26085030]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Yumbo","(3.583333333, -76.5)","985","-76.5","3.583333333","15/01/1932","15/12/1938","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","MINISTERIO DE LA ECONOMIA"
"26085040","COL SAN LUIS  [26085040]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.466666667, -76.53333333)","1,053","-76.53333333","3.466666667","15/01/1935","15/12/1961","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","INSTITUTO GEOGRAFICO AGUSTIN CODAZZI"
"26085050","GUABITO  [26085050]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.466666667, -76.51666667)","1,001","-76.51666667","3.466666667","15/01/1938","15/12/1938","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","ESTACIONES PARTICULARES"
"26085060","PORVENIR EL HDA  [26085060]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Riofrío","(4.166666667, -76.33333333)","1,100","-76.33333333","4.166666667","15/03/1941","15/02/1944","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","MINISTERIO DE LA ECONOMIA"
"26085070","BOSQUE YOTOCO  [26085070]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Yotoco","(3.9, -76.38333333)","1,560","-76.38333333","3.9","15/09/1983",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085080","UNIV INDUSTR-CALI  [26085080]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.45, -76.53333333)","1,003","-76.53333333","3.45","15/01/1948","15/12/1949","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","ESTACIONES PARTICULARES"
"26085090","MARGARITA LA  [26085090]","Climática Ordinaria","Convencional","Suspendida","Valle Del Cauca","Cali","(3.433333333, -76.65)","2,053","-76.65","3.433333333","15/01/1965","15/08/1978","Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085100","BRASILIA  [26085100]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.63333333)","1,864","-76.63333333","3.45","15/05/1965",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085110","MANUEL M MALLARINO  [26085110]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Trujillo","(4.166666667, -76.35)","1,380","-76.35","4.166666667","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","FEDERACION NACIONAL DE CAFETEROS"
"26085130","BUITRERA LA  [26085130]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Yumbo","(3.583333333, -76.56666667)","1,500","-76.56666667","3.583333333","15/01/1979",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085140","GARZONERO  [26085140]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Yotoco","(4.016666667, -76.31666667)","942","-76.31666667","4.016666667","15/10/1970",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085150","TERESITA LA  [26085150]","Climática Ordinaria","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.66666667)","1,950","-76.66666667","3.45","15/12/1966",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"35197140","PTE CARRETERA  [35197140]","Limnimétrica","Convencional","Activa","Boyacá","Pajarito","(5.383333333, -72.7)","1,150","-72.7","5.383333333","15/10/1981",,"Area Operativa 06 - Boyacá-Casanare-Vichada","QUEBRADA LA CONGUTA","Orinoco","Meta","Río Cusiana","ESTACIONES PARTICULARES"
"26085180","YOTOCO  - AUT  [26085180]","Climática Principal","Automática con Telemetría","Activa","Valle Del Cauca","Yotoco","(3.881666667, -76.36833333)","960","-76.36833333","3.881666667","01/05/1997",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CENTRO NACIONAL DE INVESTIGACION PARA LA CAÑA DE AZUCAR"
"26085190","BASE AEREA  - AUT  [26085190]","Climática Principal","Automática con Telemetría","Activa","Valle Del Cauca","Cali","(3.454722222, -76.49888889)","960","-76.49888889","3.454722222","01/05/1997",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Ríos Lilí, Melendez y Canaveralejo","CENTRO NACIONAL DE INVESTIGACION PARA LA CAÑA DE AZUCAR"
"26085200","RIOFRIO  - AUT  [26085200]","Climática Principal","Automática con Telemetría","Activa","Valle Del Cauca","Riofrío","(4.129444444, -76.28972222)","1,100","-76.28972222","4.129444444","01/05/2001",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Río Frío","CENTRO NACIONAL DE INVESTIGACION PARA LA CAÑA DE AZUCAR"
"26085210","EL PORVENIR - PESCADOR - AUT [26085210]","Pluviográfica","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","(4.303513889, -76.285713889)","1,671","-76.285713889","4.303513889","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085220","PESCADOR-BRUT - AUT [26085220]","Pluviográfica","Automática con Telemetría","Activa","Valle Del Cauca","Bolívar","(4.340891667, -76.246116667)","1,461","-76.246116667","4.340891667","01/07/2017",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26085501","LA CELIA  - AUT  [26085501]","Climática Principal","Automática con Telemetría","Activa","Risaralda","La Celia","(5.001330556, -75.998)","1,588","-75.998","5.001330556","01/09/2013",,"Area Operativa 09 - Cauca-Valle-Caldas",,"Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CENTRO NACIONAL DE INVESTIGACIONES DE CAFE"
"26087010","BOCATOMA  [26087010]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Cali","(3.45, -76.56666667)","997","-76.56666667","3.45","15/01/1946",,"Area Operativa 09 - Cauca-Valle-Caldas","Cali","Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087020","CHORROS LOS  [26087020]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Yotoco","(3.9, -76.41666667)","960","-76.41666667","3.9","15/01/1946","15/07/1947","Area Operativa 09 - Cauca-Valle-Caldas","Mediacanoa","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)"
"26087040","SALENTO  [26087040]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Yumbo","(3.633333333, -76.46666667)","942","-76.46666667","3.633333333","15/03/1955","15/12/1982","Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087050","MEDIACANOA  - AUT  [26087050]","Limnigráfica","Automática con Telemetría","Activa","Valle Del Cauca","Buga","(3.889611111, -76.34997222)","942","-76.34997222","3.889611111","15/09/1971",,"Area Operativa 09 - Cauca-Valle-Caldas","Cauca","Magdalena Cauca","Cauca","Rios Pescador - RUT - Chanco - Catarina y Cañaveral","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087060","RIO FRIO-MINAS  [26087060]","Limnimétrica","Convencional","Suspendida","Valle Del Cauca","Riofrío","(4.183333333, -76.33333333)","1,000","-76.33333333","4.183333333","15/11/1946","15/06/1959","Area Operativa 09 - Cauca-Valle-Caldas","Riofrio","Magdalena Cauca","Cauca","Río Frío","INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)"
"26087070","BOMBEROS BOCATOMA  [26087070]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Cali","(3.466666667, -76.53333333)","1,000","-76.53333333","3.466666667","15/01/1936","15/12/1984","Area Operativa 09 - Cauca-Valle-Caldas","Cali","Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087090","PICHINDE  [26087090]","Limnigráfica","Convencional","Activa","Valle Del Cauca","Cali","(3.433333333, -76.61666667)","997","-76.61666667","3.433333333","15/01/1969",,"Area Operativa 09 - Cauca-Valle-Caldas","Pichinde","Magdalena Cauca","Cauca","Ríos Cali","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
"26087110","PASO ANCHO  [26087110]","Limnigráfica","Convencional","Suspendida","Valle Del Cauca","Yumbo","(3.6, -76.53333333)","1,122","-76.53333333","3.6","15/04/1986","15/05/1991","Area Operativa 09 - Cauca-Valle-Caldas","Yumbo","Magdalena Cauca","Cauca","Rios Arroyohondo - Yumbo - Mulalo - Vijes - Yotoco","CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA"
